country,year,co2_emissions,greenhouse_gas_emissions,cereal_yield,population_growth,GDP,fresh_water,urban_population,renewable_electricity,total_population,renewable_energy_consumption
Costa Rica,2000,,,,,,,,,3979193.0,
Costa Rica,1999,,,,,,,,,3901430.0,
Costa Rica,1998,,,,,,,,,3821421.0,
Costa Rica,1997,,,,,,,,,3739421.0,
Costa Rica,1996,,,,,,,,,3656234.0,
Costa Rica,1995,,,,,,,,,3572856.0,
Costa Rica,1994,,,,,,,,,3489152.0,
Costa Rica,1993,,,,,,,,,3405372.0,
Costa Rica,1992,,,,,,,,,3321939.0,
Costa Rica,1991,,,,,,,,,3239414.0,
Costa Rica,1990,,,,,,,,,3158253.0,
Curacao,2020,,,,,,,,,154947.0,
Curacao,2019,,,,,,,,,157441.0,
Curacao,2018,,,,,,,,,159336.0,
Curacao,2017,,,,,,,,,160175.0,
Curacao,2016,,,,,,,,,159664.0,
Curacao,2015,,,,,,,,,157980.0,
Curacao,2014,,,,,,,,,155909.0,
Curacao,2013,,,,,,,,,153822.0,
Curacao,2012,,,,,,,,,152088.0,
Curacao,2011,,,,,,,,,150831.0,
Curacao,2010,,,,,,,,,148703.0,
Curacao,2009,,,,,,,,,146833.0,
Curacao,2008,,,,,,,,,145880.0,
Curacao,2007,,,,,,,,,144056.0,
Curacao,2006,,,,,,,,,141239.0,
Curacao,2005,,,,,,,,,137658.0,
Curacao,2004,,,,,,,,,134192.0,
Curacao,2003,,,,,,,,,131897.0,
Curacao,2002,,,,,,,,,129205.0,
Curacao,2001,,,,,,,,,129047.0,
Curacao,2000,,,,,,,,,133860.0,
Curacao,1999,,,,,,,,,139428.0,
Curacao,1998,,,,,,,,,144472.0,
Curacao,1997,,,,,,,,,146956.0,
Curacao,1996,,,,,,,,,146306.0,
Curacao,1995,,,,,,,,,145139.0,
Curacao,1994,,,,,,,,,144630.0,
Curacao,1993,,,,,,,,,144299.0,
Curacao,1992,,,,,,,,,143912.0,
Curacao,1991,,,,,,,,,144403.0,
Curacao,1990,,,,,,,,,145400.0,
Algeria,2020,,,,,,,,,43451666.0,
Algeria,2019,,,,,,,,,42705368.0,
Algeria,2018,,,,,,,,,41927007.0,
Algeria,2017,,,,,,,,,41136546.0,
Algeria,2016,,,,,,,,,40339329.0,
Algeria,2015,,,,,,,,,39543154.0,
Algeria,2014,,,,,,,,,38760168.0,
Algeria,2013,,,,,,,,,38000626.0,
Algeria,2012,,,,,,,,,37260563.0,
Algeria,2011,,,,,,,,,36543541.0,
Algeria,2010,,,,,,,,,35856344.0,
Algeria,2009,,,,,,,,,35196037.0,
Algeria,2008,,,,,,,,,34569592.0,
Algeria,2007,,,,,,,,,33983827.0,
Algeria,2006,,,,,,,,,33435080.0,
Algeria,2005,,,,,,,,,32956690.0,
Algeria,2004,,,,,,,,,32510186.0,
Algeria,2003,,,,,,,,,32055883.0,
Algeria,2002,,,,,,,,,31624696.0,
Algeria,2001,,,,,,,,,31200985.0,
Algeria,2000,,,,,,,,,30774621.0,
Algeria,1999,,,,,,,,,30346083.0,
Algeria,1998,,,,,,,,,29924668.0,
Algeria,1997,,,,,,,,,29476031.0,
Algeria,1996,,,,,,,,,28984634.0,
Algeria,1995,,,,,,,,,28478022.0,
Algeria,1994,,,,,,,,,27937006.0,
Algeria,1993,,,,,,,,,27354327.0,
Algeria,1992,,,,,,,,,26748303.0,
Algeria,1991,,,,,,,,,26133905.0,
Algeria,1990,,,,,,,,,25518074.0,
Lesotho,2020,,,,,,,,,2254100.0,
Lesotho,2019,,,,,,,,,2225702.0,
Lesotho,2018,,,,,,,,,2198017.0,
Lesotho,2017,,,,,,,,,2170617.0,
Lesotho,2016,,,,,,,,,2143872.0,
Lesotho,2015,,,,,,,,,2118521.0,
Lesotho,2014,,,,,,,,,2095242.0,
Lesotho,2013,,,,,,,,,2073939.0,
Lesotho,2012,,,,,,,,,2054718.0,
Lesotho,2011,,,,,,,,,2037677.0,
Lesotho,2010,,,,,,,,,2022747.0,
Lesotho,2009,,,,,,,,,2009169.0,
Lesotho,2008,,,,,,,,,1995014.0,
Lesotho,2007,,,,,,,,,1983465.0,
Lesotho,2006,,,,,,,,,1976780.0,
Lesotho,2005,,,,,,,,,1977424.0,
Lesotho,2004,,,,,,,,,1985384.0,
Lesotho,2003,,,,,,,,,1993030.0,
Lesotho,2002,,,,,,,,,1997534.0,
Lesotho,2001,,,,,,,,,1999473.0,
Lesotho,2000,,,,,,,,,1998630.0,
Lesotho,1999,,,,,,,,,1994243.0,
Lesotho,1998,,,,,,,,,1985639.0,
Lesotho,1997,,,,,,,,,1972579.0,
Lesotho,1996,,,,,,,,,1955098.0,
Lesotho,1995,,,,,,,,,1934079.0,
Lesotho,1994,,,,,,,,,1910642.0,
Lesotho,1993,,,,,,,,,1885478.0,
Lesotho,1992,,,,,,,,,1858507.0,
Lesotho,1991,,,,,,,,,1829509.0,
Lesotho,1990,,,,,,,,,1798997.0,
Lithuania,2020,,,,,,,,,2794885.0,
Lithuania,2019,,,,,,,,,2794137.0,
Lithuania,2018,,,,,,,,,2801543.0,
Lithuania,2017,,,,,,,,,2828403.0,
Lithuania,2016,,,,,,,,,2868231.0,
Lithuania,2015,,,,,,,,,2904910.0,
Lithuania,2014,,,,,,,,,2932367.0,
Lithuania,2013,,,,,,,,,2957689.0,
Lithuania,2012,,,,,,,,,2987773.0,
Lithuania,2011,,,,,,,,,3028115.0,
Lithuania,2010,,,,,,,,,3097282.0,
Lithuania,2009,,,,,,,,,3162916.0,
Lithuania,2008,,,,,,,,,3198231.0,
Lithuania,2007,,,,,,,,,3231294.0,
Lithuania,2006,,,,,,,,,3269909.0,
Lithuania,2005,,,,,,,,,3322528.0,
Lithuania,2004,,,,,,,,,3377075.0,
Lithuania,2003,,,,,,,,,3415213.0,
Lithuania,2002,,,,,,,,,3443067.0,
Lithuania,2001,,,,,,,,,3470818.0,
Lithuania,2000,,,,,,,,,3499536.0,
Lithuania,1999,,,,,,,,,3524238.0,
Lithuania,1998,,,,,,,,,3549331.0,
Lithuania,1997,,,,,,,,,3575137.0,
Lithuania,1996,,,,,,,,,3601613.0,
Lithuania,1995,,,,,,,,,3629102.0,
Lithuania,1994,,,,,,,,,3657144.0,
Lithuania,1993,,,,,,,,,3682613.0,
Lithuania,1992,,,,,,,,,3700114.0,
Lithuania,1991,,,,,,,,,3704134.0,
Lithuania,1990,,,,,,,,,3697838.0,
Madagascar,2020,,,,,,,,,28225177.0,
Madagascar,2019,,,,,,,,,27533134.0,
Madagascar,2018,,,,,,,,,26846541.0,
Madagascar,2017,,,,,,,,,26169542.0,
Madagascar,2016,,,,,,,,,25501941.0,
Madagascar,2015,,,,,,,,,24850912.0,
Madagascar,2014,,,,,,,,,24215976.0,
Madagascar,2013,,,,,,,,,23588073.0,
Madagascar,2012,,,,,,,,,22966240.0,
Madagascar,2011,,,,,,,,,22348158.0,
Madagascar,2010,,,,,,,,,21731053.0,
Madagascar,2009,,,,,,,,,21117092.0,
Madagascar,2008,,,,,,,,,20513599.0,
Madagascar,2007,,,,,,,,,19924958.0,
Madagascar,2006,,,,,,,,,19350299.0,
Madagascar,2005,,,,,,,,,18792171.0,
Madagascar,2004,,,,,,,,,18250774.0,
Madagascar,2003,,,,,,,,,17724310.0,
Madagascar,2002,,,,,,,,,17211934.0,
Madagascar,2001,,,,,,,,,16709665.0,
Madagascar,2000,,,,,,,,,16216431.0,
Madagascar,1999,,,,,,,,,15730885.0,
Madagascar,1998,,,,,,,,,15250934.0,
Madagascar,1997,,,,,,,,,14778903.0,
Madagascar,1996,,,,,,,,,14317454.0,
Madagascar,1995,,,,,,,,,13869138.0,
Madagascar,1994,,,,,,,,,13436121.0,
Madagascar,1993,,,,,,,,,13020100.0,
Madagascar,1992,,,,,,,,,12623342.0,
Madagascar,1991,,,,,,,,,12245260.0,
Madagascar,1990,,,,,,,,,11882762.0,
Russian Federation,2020,,,,,,,,,144073139.0,
Russian Federation,2019,,,,,,,,,144406261.0,
Russian Federation,2018,,,,,,,,,144477859.0,
Russian Federation,2017,,,,,,,,,144496739.0,
Russian Federation,2016,,,,,,,,,144342397.0,
Russian Federation,2015,,,,,,,,,144096870.0,
Russian Federation,2014,,,,,,,,,143819667.0,
Russian Federation,2013,,,,,,,,,143506995.0,
Russian Federation,2012,,,,,,,,,143201721.0,
Russian Federation,2011,,,,,,,,,142960908.0,
Russian Federation,2010,,,,,,,,,142849468.0,
Russian Federation,2009,,,,,,,,,142785349.0,
Russian Federation,2008,,,,,,,,,142742366.0,
Russian Federation,2007,,,,,,,,,142805114.0,
Russian Federation,2006,,,,,,,,,143049637.0,
Russian Federation,2005,,,,,,,,,143518814.0,
Russian Federation,2004,,,,,,,,,144067316.0,
Russian Federation,2003,,,,,,,,,144648618.0,
Russian Federation,2002,,,,,,,,,145306497.0,
Russian Federation,2001,,,,,,,,,145976482.0,
Russian Federation,2000,,,,,,,,,146596869.0,
Russian Federation,1999,,,,,,,,,147214776.0,
Russian Federation,1998,,,,,,,,,147670784.0,
Russian Federation,1997,,,,,,,,,147915361.0,
Russian Federation,1996,,,,,,,,,148160129.0,
Russian Federation,1995,,,,,,,,,148375787.0,
Russian Federation,1994,,,,,,,,,148407912.0,
Russian Federation,1993,,,,,,,,,148458777.0,
Russian Federation,1992,,,,,,,,,148538197.0,
Russian Federation,1991,,,,,,,,,148394216.0,
Russian Federation,1990,,,,,,,,,147969407.0,
Suriname,2020,,,,,,,,,607065.0,
Suriname,2019,,,,,,,,,600301.0,
Suriname,2018,,,,,,,,,593715.0,
Suriname,2017,,,,,,,,,587559.0,
Suriname,2016,,,,,,,,,581453.0,
Suriname,2015,,,,,,,,,575475.0,
Suriname,2014,,,,,,,,,569682.0,
Suriname,2013,,,,,,,,,563947.0,
Suriname,2012,,,,,,,,,558111.0,
Suriname,2011,,,,,,,,,552146.0,
Suriname,2010,,,,,,,,,546080.0,
Suriname,2009,,,,,,,,,539987.0,
Suriname,2008,,,,,,,,,533938.0,
Suriname,2007,,,,,,,,,527946.0,
Suriname,2006,,,,,,,,,522023.0,
Suriname,2005,,,,,,,,,516220.0,
Suriname,2004,,,,,,,,,510572.0,
Suriname,2003,,,,,,,,,503780.0,
Suriname,2002,,,,,,,,,495666.0,
Suriname,2001,,,,,,,,,487394.0,
Suriname,2000,,,,,,,,,478998.0,
Suriname,1999,,,,,,,,,470458.0,
Suriname,1998,,,,,,,,,461749.0,
Suriname,1997,,,,,,,,,452887.0,
Suriname,1996,,,,,,,,,443834.0,
Suriname,1995,,,,,,,,,434490.0,
Suriname,1994,,,,,,,,,426548.0,
Suriname,1993,,,,,,,,,422375.0,
Suriname,1992,,,,,,,,,419521.0,
Suriname,1991,,,,,,,,,415981.0,
Suriname,1990,,,,,,,,,412756.0,
Sweden,2020,,,,,,,,,10353442.0,
Sweden,2019,,,,,,,,,10278887.0,
Sweden,2018,,,,,,,,,10175214.0,
Sweden,2017,,,,,,,,,10057698.0,
Sweden,2016,,,,,,,,,9923085.0,
Sweden,2015,,,,,,,,,9799186.0,
Sweden,2014,,,,,,,,,9696110.0,
Sweden,2013,,,,,,,,,9600379.0,
Sweden,2012,,,,,,,,,9519374.0,
Sweden,2011,,,,,,,,,9449213.0,
Sweden,2010,,,,,,,,,9378126.0,
Sweden,2009,,,,,,,,,9298515.0,
Sweden,2008,,,,,,,,,9219637.0,
Sweden,2007,,,,,,,,,9148092.0,
Sweden,2006,,,,,,,,,9080505.0,
Sweden,2005,,,,,,,,,9029572.0,
Sweden,2004,,,,,,,,,8993531.0,
Sweden,2003,,,,,,,,,8958229.0,
Sweden,2002,,,,,,,,,8924958.0,
Sweden,2001,,,,,,,,,8895960.0,
Sweden,2000,,,,,,,,,8872109.0,
Sweden,1999,,,,,,,,,8857874.0,
Sweden,1998,,,,,,,,,8850974.0,
Sweden,1997,,,,,,,,,8846062.0,
Sweden,1996,,,,,,,,,8840998.0,
Sweden,1995,,,,,,,,,8826939.0,
Sweden,1994,,,,,,,,,8780745.0,
Sweden,1993,,,,,,,,,8718561.0,
Sweden,1992,,,,,,,,,8668067.0,
Sweden,1991,,,,,,,,,8617375.0,
Sweden,1990,,,,,,,,,8558835.0,
Togo,2020,,,,,,,,,8442580.0,
Togo,2019,,,,,,,,,8243094.0,
Togo,2018,,,,,,,,,8046679.0,
Togo,2017,,,,,,,,,7852795.0,
Togo,2016,,,,,,,,,7661354.0,
Togo,2015,,,,,,,,,7473229.0,
Togo,2014,,,,,,,,,7288383.0,
Togo,2013,,,,,,,,,7106229.0,
Togo,2012,,,,,,,,,6926635.0,
Togo,2011,,,,,,,,,6748672.0,
Togo,2010,,,,,,,,,6571855.0,
Togo,2009,,,,,,,,,6398624.0,
Togo,2008,,,,,,,,,6222482.0,
Togo,2007,,,,,,,,,6047537.0,
Togo,2006,,,,,,,,,5874240.0,
Togo,2005,,,,,,,,,5711597.0,
Togo,2004,,,,,,,,,5565218.0,
Togo,2003,,,,,,,,,5421001.0,
Togo,2002,,,,,,,,,5281538.0,
Togo,2001,,,,,,,,,5145426.0,
Togo,2000,,,,,,,,,5008035.0,
Togo,1999,,,,,,,,,4867941.0,
Togo,1998,,,,,,,,,4728297.0,
Togo,1997,,,,,,,,,4592550.0,
Togo,1996,,,,,,,,,4445883.0,
Togo,1995,,,,,,,,,4279566.0,
Togo,1994,,,,,,,,,4092612.0,
Togo,1993,,,,,,,,,4078392.0,
Togo,1992,,,,,,,,,4106219.0,
Togo,1991,,,,,,,,,3990215.0,
Togo,1990,,,,,,,,,3875947.0,
Zimbabwe,2020,,,,,,,,,15669666.0,
Zimbabwe,2019,,,,,,,,,15354608.0,
Zimbabwe,2018,,,,,,,,,15052184.0,
Zimbabwe,2017,,,,,,,,,14751101.0,
Zimbabwe,2016,,,,,,,,,14452704.0,
Zimbabwe,2015,,,,,,,,,14154937.0,
Zimbabwe,2014,,,,,,,,,13855753.0,
Zimbabwe,2013,,,,,,,,,13555422.0,
Zimbabwe,2012,,,,,,,,,13265331.0,
Zimbabwe,2011,,,,,,,,,13025785.0,
Zimbabwe,2010,,,,,,,,,12839771.0,
Zimbabwe,2009,,,,,,,,,12679810.0,
Zimbabwe,2008,,,,,,,,,12550347.0,
Zimbabwe,2007,,,,,,,,,12450568.0,
Zimbabwe,2006,,,,,,,,,12330490.0,
Zimbabwe,2005,,,,,,,,,12224753.0,
Zimbabwe,2004,,,,,,,,,12160881.0,
Zimbabwe,2003,,,,,,,,,12075828.0,
Zimbabwe,2002,,,,,,,,,11984644.0,
Zimbabwe,2001,,,,,,,,,11910978.0,
Zimbabwe,2000,,,,,,,,,11834676.0,
Zimbabwe,1999,,,,,,,,,11716454.0,
Zimbabwe,1998,,,,,,,,,11548364.0,
Zimbabwe,1997,,,,,,,,,11362401.0,
Zimbabwe,1996,,,,,,,,,11178171.0,
Zimbabwe,1995,,,,,,,,,10994041.0,
Zimbabwe,1994,,,,,,,,,10858594.0,
Zimbabwe,1993,,,,,,,,,10794918.0,
Zimbabwe,1992,,,,,,,,,10641501.0,
Zimbabwe,1991,,,,,,,,,10377815.0,
Zimbabwe,1990,,,,,,,,,10113893.0,
Antigua and Barbuda,2020,,,,,,,,,,0.74
Antigua and Barbuda,2019,,,,,,,,,,0.69
Antigua and Barbuda,2018,,,,,,,,,,0.7
Antigua and Barbuda,2017,,,,,,,,,,0.45
Antigua and Barbuda,2016,,,,,,,,,,0.45
Antigua and Barbuda,2015,,,,,,,,,,0.36
Antigua and Barbuda,2014,,,,,,,,,,0.11
Antigua and Barbuda,2013,,,,,,,,,,0.11
Antigua and Barbuda,2012,,,,,,,,,,0.11
Antigua and Barbuda,2011,,,,,,,,,,0.06
Antigua and Barbuda,2010,,,,,,,,,,0.0
Antigua and Barbuda,2009,,,,,,,,,,0.0
Antigua and Barbuda,2008,,,,,,,,,,0.0
Antigua and Barbuda,2007,,,,,,,,,,0.0
Antigua and Barbuda,2006,,,,,,,,,,0.0
Antigua and Barbuda,2005,,,,,,,,,,0.0
Antigua and Barbuda,2004,,,,,,,,,,0.0
Antigua and Barbuda,2003,,,,,,,,,,0.0
Antigua and Barbuda,2002,,,,,,,,,,0.0
Antigua and Barbuda,2001,,,,,,,,,,0.0
Antigua and Barbuda,2000,,,,,,,,,,0.0
Antigua and Barbuda,1999,,,,,,,,,,0.0
Antigua and Barbuda,1998,,,,,,,,,,0.0
Antigua and Barbuda,1997,,,,,,,,,,0.0
Antigua and Barbuda,1996,,,,,,,,,,0.0
Antigua and Barbuda,1995,,,,,,,,,,0.0
Antigua and Barbuda,1994,,,,,,,,,,0.0
Antigua and Barbuda,1993,,,,,,,,,,0.0
Antigua and Barbuda,1992,,,,,,,,,,0.0
Antigua and Barbuda,1991,,,,,,,,,,0.0
Antigua and Barbuda,1990,,,,,,,,,,0.0
Costa Rica,2020,,,,,,,,,,36.43
Costa Rica,2019,,,,,,,,,,33.42
Costa Rica,2018,,,,,,,,,,33.13
Costa Rica,2017,,,,,,,,,,33.33
Costa Rica,2016,,,,,,,,,,34.11
Costa Rica,2015,,,,,,,,,,38.33
Costa Rica,2014,,,,,,,,,,37.62
Costa Rica,2013,,,,,,,,,,37.8
Costa Rica,2012,,,,,,,,,,38.06
Costa Rica,2011,,,,,,,,,,38.02
Costa Rica,2010,,,,,,,,,,40.39
Costa Rica,2009,,,,,,,,,,40.72
Costa Rica,2008,,,,,,,,,,40.7
Costa Rica,2007,,,,,,,,,,41.18
Costa Rica,2006,,,,,,,,,,42.4
Costa Rica,2005,,,,,,,,,,41.73
Costa Rica,2004,,,,,,,,,,39.16
Costa Rica,2003,,,,,,,,,,33.3
Costa Rica,2002,,,,,,,,,,32.54
Costa Rica,2001,,,,,,,,,,32.1
Costa Rica,2000,,,,,,,,,,32.95
Costa Rica,1999,,,,,,,,,,29.89
Costa Rica,1998,,,,,,,,,,28.89
Costa Rica,1997,,,,,,,,,,33.58
Costa Rica,1996,,,,,,,,,,36.6
Costa Rica,1995,,,,,,,,,,35.01
Costa Rica,1994,,,,,,,,,,35.82
Costa Rica,1993,,,,,,,,,,36.28
Costa Rica,1992,,,,,,,,,,35.12
Costa Rica,1991,,,,,,,,,,44.68
Costa Rica,1990,,,,,,,,,,45.37
Curacao,2020,,,,,,,,,,2.78
Curacao,2019,,,,,,,,,,2.48
Curacao,2018,,,,,,,,,,2.55
Curacao,2017,,,,,,,,,,1.86
Curacao,2016,,,,,,,,,,1.42
Curacao,2015,,,,,,,,,,1.31
Curacao,2014,,,,,,,,,,1.36
Curacao,2013,,,,,,,,,,1.12
Curacao,2012,,,,,,,,,,0.57
Curacao,2011,,,,,,,,,,0.5
Curacao,2010,,,,,,,,,,0.5
Curacao,2009,,,,,,,,,,0.51
Curacao,2008,,,,,,,,,,0.51
Curacao,2007,,,,,,,,,,0.58
Curacao,2006,,,,,,,,,,0.59
Curacao,2005,,,,,,,,,,0.6
Curacao,2004,,,,,,,,,,0.61
Curacao,2003,,,,,,,,,,0.61
Curacao,2002,,,,,,,,,,0.6
Curacao,2001,,,,,,,,,,0.63
Curacao,2000,,,,,,,,,,0.07
Curacao,1999,,,,,,,,,,0.08
Curacao,1998,,,,,,,,,,0.08
Curacao,1997,,,,,,,,,,0.08
Curacao,1996,,,,,,,,,,0.08
Curacao,1995,,,,,,,,,,0.08
Curacao,1994,,,,,,,,,,0.08
Curacao,1993,,,,,,,,,,0.1
Curacao,1992,,,,,,,,,,0.0
Curacao,1991,,,,,,,,,,0.0
Curacao,1990,,,,,,,,,,0.0
Algeria,2020,,,,,,,,,,0.15
Algeria,2019,,,,,,,,,,0.16
Algeria,2018,,,,,,,,,,0.19
Algeria,2017,,,,,,,,,,0.14
Algeria,2016,,,,,,,,,,0.08
Algeria,2015,,,,,,,,,,0.06
Algeria,2014,,,,,,,,,,0.07
Algeria,2013,,,,,,,,,,0.13
Algeria,2012,,,,,,,,,,0.18
Algeria,2011,,,,,,,,,,0.18
Algeria,2010,,,,,,,,,,0.26
Algeria,2009,,,,,,,,,,0.31
Algeria,2008,,,,,,,,,,0.3
Algeria,2007,,,,,,,,,,0.41
Algeria,2006,,,,,,,,,,0.41
Algeria,2005,,,,,,,,,,0.58
Algeria,2004,,,,,,,,,,0.44
Algeria,2003,,,,,,,,,,0.47
Algeria,2002,,,,,,,,,,0.51
Algeria,2001,,,,,,,,,,0.43
Algeria,2000,,,,,,,,,,0.43
Algeria,1999,,,,,,,,,,0.51
Algeria,1998,,,,,,,,,,0.54
Algeria,1997,,,,,,,,,,0.47
Algeria,1996,,,,,,,,,,0.39
Algeria,1995,,,,,,,,,,0.42
Algeria,1994,,,,,,,,,,0.4
Algeria,1993,,,,,,,,,,0.48
Algeria,1992,,,,,,,,,,0.29
Algeria,1991,,,,,,,,,,0.32
Algeria,1990,,,,,,,,,,0.18
Lesotho,2020,,,,,,,,,,41.42
Lesotho,2019,,,,,,,,,,39.47
Lesotho,2018,,,,,,,,,,40.22
Lesotho,2017,,,,,,,,,,39.62
Lesotho,2016,,,,,,,,,,43.55
Lesotho,2015,,,,,,,,,,44.94
Lesotho,2014,,,,,,,,,,42.39
Lesotho,2013,,,,,,,,,,45.58
Lesotho,2012,,,,,,,,,,40.53
Lesotho,2011,,,,,,,,,,42.21
Lesotho,2010,,,,,,,,,,52.98
Lesotho,2009,,,,,,,,,,53.98
Lesotho,2008,,,,,,,,,,54.99
Lesotho,2007,,,,,,,,,,55.33
Lesotho,2006,,,,,,,,,,55.46
Lesotho,2005,,,,,,,,,,55.31
Lesotho,2004,,,,,,,,,,55.41
Lesotho,2003,,,,,,,,,,55.94
Lesotho,2002,,,,,,,,,,56.16
Lesotho,2001,,,,,,,,,,56.5
Lesotho,2000,,,,,,,,,,56.7
Lesotho,1999,,,,,,,,,,56.88
Lesotho,1998,,,,,,,,,,50.62
Lesotho,1997,,,,,,,,,,50.6
Lesotho,1996,,,,,,,,,,50.79
Lesotho,1995,,,,,,,,,,50.78
Lesotho,1994,,,,,,,,,,50.81
Lesotho,1993,,,,,,,,,,50.99
Lesotho,1992,,,,,,,,,,51.36
Lesotho,1991,,,,,,,,,,51.95
Lesotho,1990,,,,,,,,,,52.03
Lithuania,2020,,,,,,,,,,31.7
Lithuania,2019,,,,,,,,,,33.54
Lithuania,2018,,,,,,,,,,33.73
Lithuania,2017,,,,,,,,,,33.78
Lithuania,2016,,,,,,,,,,31.47
Lithuania,2015,,,,,,,,,,28.96
Lithuania,2014,,,,,,,,,,27.73
Lithuania,2013,,,,,,,,,,26.34
Lithuania,2012,,,,,,,,,,23.92
Lithuania,2011,,,,,,,,,,22.74
Lithuania,2010,,,,,,,,,,21.46
Lithuania,2009,,,,,,,,,,20.09
Lithuania,2008,,,,,,,,,,18.34
Lithuania,2007,,,,,,,,,,17.06
Lithuania,2006,,,,,,,,,,17.46
Lithuania,2005,,,,,,,,,,17.51
Lithuania,2004,,,,,,,,,,18.07
Lithuania,2003,,,,,,,,,,18.07
Lithuania,2002,,,,,,,,,,17.89
Lithuania,2001,,,,,,,,,,17.59
Lithuania,2000,,,,,,,,,,17.19
Lithuania,1999,,,,,,,,,,14.97
Lithuania,1998,,,,,,,,,,12.93
Lithuania,1997,,,,,,,,,,11.62
Lithuania,1996,,,,,,,,,,11.47
Lithuania,1995,,,,,,,,,,10.34
Lithuania,1994,,,,,,,,,,9.82
Lithuania,1993,,,,,,,,,,8.89
Lithuania,1992,,,,,,,,,,4.61
Lithuania,1991,,,,,,,,,,2.89
Lithuania,1990,,,,,,,,,,3.1
Madagascar,2020,,,,,,,,,,84.75
Madagascar,2019,,,,,,,,,,82.52
Madagascar,2018,,,,,,,,,,83.76
Madagascar,2017,,,,,,,,,,81.32
Madagascar,2016,,,,,,,,,,83.85
Madagascar,2015,,,,,,,,,,82.98
Madagascar,2014,,,,,,,,,,81.73
Madagascar,2013,,,,,,,,,,81.06
Madagascar,2012,,,,,,,,,,83.31
Madagascar,2011,,,,,,,,,,84.51
Madagascar,2010,,,,,,,,,,86.73
Madagascar,2009,,,,,,,,,,87.21
Madagascar,2008,,,,,,,,,,86.39
Madagascar,2007,,,,,,,,,,86.23
Madagascar,2006,,,,,,,,,,85.9
Madagascar,2005,,,,,,,,,,84.89
Madagascar,2004,,,,,,,,,,84.32
Madagascar,2003,,,,,,,,,,84.79
Madagascar,2002,,,,,,,,,,87.23
Madagascar,2001,,,,,,,,,,84.13
Madagascar,2000,,,,,,,,,,82.17
Madagascar,1999,,,,,,,,,,82.72
Madagascar,1998,,,,,,,,,,82.65
Madagascar,1997,,,,,,,,,,83.1
Madagascar,1996,,,,,,,,,,85.49
Madagascar,1995,,,,,,,,,,86.08
Madagascar,1994,,,,,,,,,,86.02
Madagascar,1993,,,,,,,,,,87.04
Madagascar,1992,,,,,,,,,,86.73
Madagascar,1991,,,,,,,,,,86.56
Madagascar,1990,,,,,,,,,,87.17
Russian Federation,2020,,,,,,,,,,3.72
Russian Federation,2019,,,,,,,,,,3.22
Russian Federation,2018,,,,,,,,,,3.18
Russian Federation,2017,,,,,,,,,,3.25
Russian Federation,2016,,,,,,,,,,3.36
Russian Federation,2015,,,,,,,,,,3.2
Russian Federation,2014,,,,,,,,,,3.3
Russian Federation,2013,,,,,,,,,,3.61
Russian Federation,2012,,,,,,,,,,3.24
Russian Federation,2011,,,,,,,,,,3.23
Russian Federation,2010,,,,,,,,,,3.34
Russian Federation,2009,,,,,,,,,,3.6
Russian Federation,2008,,,,,,,,,,3.31
Russian Federation,2007,,,,,,,,,,3.67
Russian Federation,2006,,,,,,,,,,3.48
Russian Federation,2005,,,,,,,,,,3.61
Russian Federation,2004,,,,,,,,,,3.55
Russian Federation,2003,,,,,,,,,,3.28
Russian Federation,2002,,,,,,,,,,3.46
Russian Federation,2001,,,,,,,,,,3.62
Russian Federation,2000,,,,,,,,,,3.5
Russian Federation,1999,,,,,,,,,,3.82
Russian Federation,1998,,,,,,,,,,3.58
Russian Federation,1997,,,,,,,,,,3.75
Russian Federation,1996,,,,,,,,,,3.69
Russian Federation,1995,,,,,,,,,,3.87
Russian Federation,1994,,,,,,,,,,3.87
Russian Federation,1993,,,,,,,,,,4.04
Russian Federation,1992,,,,,,,,,,3.98
Russian Federation,1991,,,,,,,,,,3.77
Russian Federation,1990,,,,,,,,,,3.75
Suriname,2020,,,,,,,,,,14.66
Suriname,2019,,,,,,,,,,14.84
Suriname,2018,,,,,,,,,,18.32
Suriname,2017,,,,,,,,,,15.53
Suriname,2016,,,,,,,,,,11.1
Suriname,2015,,,,,,,,,,11.59
Suriname,2014,,,,,,,,,,12.85
Suriname,2013,,,,,,,,,,17.63
Suriname,2012,,,,,,,,,,15.77
Suriname,2011,,,,,,,,,,21.16
Suriname,2010,,,,,,,,,,22.1
Suriname,2009,,,,,,,,,,26.47
Suriname,2008,,,,,,,,,,26.19
Suriname,2007,,,,,,,,,,24.59
Suriname,2006,,,,,,,,,,22.09
Suriname,2005,,,,,,,,,,18.88
Suriname,2004,,,,,,,,,,22.63
Suriname,2003,,,,,,,,,,24.64
Suriname,2002,,,,,,,,,,27.79
Suriname,2001,,,,,,,,,,24.14
Suriname,2000,,,,,,,,,,23.63
Suriname,1999,,,,,,,,,,
Suriname,1998,,,,,,,,,,
Suriname,1997,,,,,,,,,,
Suriname,1996,,,,,,,,,,
Suriname,1995,,,,,,,,,,
Suriname,1994,,,,,,,,,,
Suriname,1993,,,,,,,,,,
Suriname,1992,,,,,,,,,,
Suriname,1991,,,,,,,,,,
Suriname,1990,,,,,,,,,,
Sweden,2020,,,,,,,,,,58.4
Sweden,2019,,,,,,,,,,52.87
Sweden,2018,,,,,,,,,,51.56
Sweden,2017,,,,,,,,,,51.82
Sweden,2016,,,,,,,,,,50.89
Sweden,2015,,,,,,,,,,51.91
